,date,membership_number,amount,n_sales,brand,item_name,category1,category2,gender,age,rank,address
3834,12/12/2021,34075023,4500,1,jeanasis,ﾈｵﾝﾗﾒｼｮｰﾄBNPO,レディース,ニット,f,20,silver,chiba
3835,12/12/2021,34176713,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,40,silver,fukushima
3836,12/12/2021,34243375,8000,1,hare,ｼｬｷﾞｰﾆｯﾄCD,メンズ,ニット,m,20,gold,chiba
3837,12/12/2021,34243375,5400,1,rageblue,ﾏｲｸﾛｼｬｷﾞｰｼｼｭｳPK,メンズ,カット,m,20,gold,chiba
3838,12/12/2021,34243375,6300,1,hare,FｽｴｰﾄﾞﾄﾞﾙﾏﾝPO/LS,メンズ,カット,m,20,gold,chiba
3839,12/12/2021,34246155,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,-1,silver,tokyo
3840,12/12/2021,34246155,4900,1,pageboy,ﾍﾘﾝﾎﾞｰﾝｸﾙｰPO,レディース,ニット,f,-1,silver,tokyo
3841,12/12/2021,34254047,2900,1,lakole,ACﾜｯﾌﾙﾓｯｸPO,メンズ,ﾆｯﾄ,m,30,regular,chiba
3842,12/12/2021,34254047,3400,1,lakole,TRﾌﾘｰｽﾚｲﾔｰPO,メンズ,ｶｯﾄｿｰ,m,30,regular,chiba
3843,12/12/2021,34254047,6000,1,jeanasis,3GｶﾗｰｸﾞﾗﾃﾞｰｼｮﾝPO,レディース,ニット,m,30,regular,chiba
3844,12/12/2021,34327979,2450,1,rageblue,KANASUZUKIｳﾗｹPK,メンズ,カット,f,10,regular,chiba
3845,12/12/2021,34327979,3900,1,niko_and,ﾌﾗｲﾄｷｬｯﾌﾟ,メンズ服飾雑貨,Ｍ．グッズ,f,10,regular,chiba
3846,12/12/2021,34422645,6500,1,jeanasis,5GｿｳﾊﾞﾘｷﾓｳｸﾙｰCD,レディース,ニット,f,20,regular,saitama
3847,12/12/2021,34563935,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,regular,chiba
3848,12/12/2021,34564839,11900,1,global_work,AT STYLEUPﾌﾞﾙｿﾞﾝ,メンズ,アウター,f,-1,regular,chiba
3849,12/12/2021,34566922,10400,1,lowrys_farm,ﾒﾘﾉWﾌｪｲｽﾁｪｽﾀｰ*,メンズ,アウター,m,10,regular,kanagawa
3850,12/12/2021,34567233,9500,1,global_work,ｶﾛﾔｶｽﾄﾚｯﾁﾉｰｶﾗｰCT,レディース,アウター,f,40,regular,chiba
3851,12/12/2021,34567233,10900,1,rageblue,ｳｰﾘｰﾃｯｸWﾁｪｽﾀｰｺｰﾄ,メンズ,アウター,f,40,regular,chiba
3852,12/12/2021,34567596,2600,1,niko_and,ORｶﾗｰﾍﾞﾚｰ,ウィメンズ服飾雑貨,服飾雑貨,m,20,regular,chiba
3853,12/12/2021,34567596,5900,1,niko_and,ｽﾄﾗｲﾌﾟBIGVﾈｯｸCD2,メンズウェア,Ｍ．トップス,m,20,regular,chiba
3854,12/12/2021,34568038,21000,1,hare,ﾗｲﾅｰﾎﾞﾘｭｰﾑｽﾃﾝｺｰﾄ,メンズ,アウター,f,20,silver,chiba
3855,12/12/2021,34568584,6000,1,jeanasis,VﾇﾊﾞｯｸBｽﾘｯﾄﾌﾚｱP,レディース,パンツ,f,-1,regular,chiba
3856,12/12/2021,34568697,9050,1,rageblue,ｳｰﾘｰﾃｯｸﾄﾞﾙﾏｿﾞﾝ,メンズ,アウター,m,20,regular,chiba
3857,12/12/2021,34568864,9500,1,hare,ﾜｲﾄﾞﾌﾚｱﾊﾟﾝﾂ/W,メンズ,パンツ,NA,-1,regular,NA
3858,12/12/2021,34569401,2000,1,lowrys_farm,ｶﾗｰｽﾄｰﾙ,レディース,その他服飾雑貨,m,10,regular,chiba
3859,12/12/2021,34570213,6900,1,niko_and,ｳｰﾘｰﾃｯｸZIPｱｯﾌﾟBZ,メンズウェア,Ｍ．アウター,m,-1,regular,chiba
3860,12/12/2021,34571046,12000,1,hare,ﾅｶﾜﾀDﾌﾗﾜｰJQｼｬﾂ,メンズ,フハク,m,20,regular,chiba
3861,12/12/2021,34571160,8000,1,hare,ｼｬｷﾞｰﾆｯﾄCD,メンズ,ニット,m,20,regular,chiba
3862,12/13/2021,4050495,4500,1,lowrys_farm,ﾊﾞｲｶﾗｰｶﾉｺﾊｲﾈｯｸLS,レディース,ニット,f,20,gold,saitama
3863,12/13/2021,5473171,4500,1,lowrys_farm,ﾊﾞｲｶﾗｰｶﾉｺﾊｲﾈｯｸLS,レディース,ニット,f,20,regular,oita
3864,12/13/2021,5473171,3300,1,niko_and,ORｺｰﾃﾞｭﾛｲﾊﾞｹﾊ,ウィメンズ服飾雑貨,服飾雑貨,f,20,regular,oita
3865,12/13/2021,6180238,13000,1,jeanasis,ﾋﾞｶﾞｰﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,20,silver,chiba
3866,12/13/2021,6928606,3500,1,global_work,ﾒﾙﾃｨｰｽﾀﾝﾄﾞｽﾘｯﾄPO,レディース,ニット,f,40,regular,chiba
3867,12/13/2021,7842374,9000,1,jeanasis,ﾊﾟﾌｧｰ2ｳｪｲﾊｰﾌｺｰﾄ,レディース,アウター,f,20,silver,chiba
3868,12/13/2021,7842374,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,f,20,silver,chiba
3869,12/13/2021,8059798,7900,1,lakole,ﾆｯﾄMｼｮｳﾙｶﾗｰCT,ウィメンズ,ｺｰﾄ,f,40,gold,chiba
3870,12/13/2021,8059798,9800,1,bayflow,ｳｰﾘｰﾃｯｸﾁｪｽﾀｰｺｰﾄ,WOMENSアパレル,Ｌ．アウター,f,40,gold,chiba
3871,12/13/2021,8380074,5900,1,pageboy,WLｾﾝﾀｰﾌﾟﾚｽﾌﾚｱPT,レディース,パンツ,f,20,silver,chiba
3872,12/13/2021,10200028,18000,1,mysty_woman,ﾗｸﾞﾗﾝｼｬｷﾞｰW/CT,レディース_AM,アウター,f,10,silver,chiba
3873,12/13/2021,10406701,9000,1,jeanasis,ﾎﾞｱｷﾘｶｴB-3,レディース,アウター,f,20,silver,chiba
3874,12/13/2021,10406701,20000,1,hare,ｳｰﾙﾄﾞﾙﾏﾝｺｰﾄ,レディース,アウター,f,20,silver,chiba
3875,12/13/2021,11955822,9050,1,rageblue,ｳｰﾘｰﾃｯｸﾄﾞﾙﾏｿﾞﾝ,メンズ,アウター,m,20,silver,chiba
3876,12/13/2021,12967147,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,20,regular,saitama
3877,12/13/2021,30508316,9000,1,hare,ARTｶﾞﾗｷﾘｶｴOP/LS,レディース,ワンピース,f,20,silver,chiba
3878,12/13/2021,30508316,3900,1,global_work,ﾒﾙﾃｨｰｱｿｰﾄｶﾞﾗPO,レディース,ニット,f,20,silver,chiba
3879,12/13/2021,31032711,4500,1,lowrys_farm,ｳﾗｹｷﾓｳﾛｺﾞLS,レディース,カット,f,20,silver,chiba
3880,12/13/2021,32213577,5000,1,lowrys_farm,ｽｴｰﾄﾞﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,20,silver,chiba
3881,12/13/2021,32352686,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,m,20,gold,tokyo
3882,12/13/2021,32352686,3400,1,lakole,TRﾌﾘｰｽﾚｲﾔｰPO,メンズ,ｶｯﾄｿｰ,m,20,gold,tokyo
3883,12/13/2021,32380471,20000,1,hare,ｳｰﾙﾄﾞﾙﾏﾝｺｰﾄ,レディース,アウター,f,20,gold,chiba
3884,12/13/2021,33173501,9000,1,heather,ｲﾝﾋｰﾙｽﾄﾚｯﾁLﾌﾞｰﾂ,レディース,シューズ,f,30,regular,chiba
3885,12/13/2021,34439380,6500,1,jeanasis,ﾇﾊﾞｯｸﾗｲｸﾏｰﾒｲﾄﾞSK,レディース,スカート,f,20,silver,chiba
3886,12/13/2021,34573087,8500,1,lowrys_farm,ﾆｯﾄﾃｨｱｰﾄﾞｷｬﾐ2POP,レディース,ワンピース,f,20,regular,chiba
3887,12/13/2021,34573326,12000,1,rageblue,CAPEﾒﾘﾉﾁｪｽﾀｰ,メンズ,アウター,f,30,regular,chiba
3888,12/14/2021,2033,4000,1,jeanasis,happycolorｽﾄｰﾙ,レディース,アクセサリー,f,30,silver,chiba
3889,12/14/2021,2033,8000,1,apart_by_lawrys,ｽｸｴｱｼｮｰﾄﾌﾞｰﾂ,レディース,シューズ,f,30,silver,chiba
3890,12/14/2021,1680059,3700,1,lepsim,ｷﾉｳﾂｷｽﾄﾚｰﾄFW,レディース,パンツ,f,50,gold,tokyo
3891,12/14/2021,1783019,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,30,regular,chiba
3892,12/14/2021,1783019,5500,1,lowrys_farm,ﾁｪｯｸﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,30,regular,chiba
3893,12/14/2021,2699503,3900,1,global_work,ｻﾏﾐｴｴｱﾘｰﾊﾟｰｶｰ,レディース,カット,f,30,gold,chiba
3894,12/14/2021,2699503,5400,1,lepsim,5GﾜｲﾄﾞｽﾘｰﾌﾞCD,レディース,ニット,f,30,gold,chiba
3895,12/14/2021,3193422,4900,1,niko_and,ｼｮｰﾄﾀｹｹｰﾌﾞﾙPO,ウィメンズウェア,Ｌ．トップス,f,50,diamond,chiba
3896,12/14/2021,5009447,13000,1,jeanasis,ﾋﾞｶﾞｰﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,30,gold,chiba
3897,12/14/2021,5361289,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,f,20,silver,chiba
3898,12/14/2021,6230393,5900,1,niko_and,ｽﾄﾗｲﾌﾟBIGVﾈｯｸCD2,メンズウェア,Ｍ．トップス,m,30,silver,tokyo
3899,12/14/2021,8905622,9800,1,bayflow,ｳｰﾘｰﾃｯｸﾁｪｽﾀｰｺｰﾄ,WOMENSアパレル,Ｌ．アウター,f,20,silver,chiba
3900,12/14/2021,8905622,2500,1,global_work,ｷﾗﾚﾙﾏﾙﾁWAYｽﾄｰﾙ,レディース,アクセサリー,f,20,silver,chiba
3901,12/14/2021,11203792,4500,1,global_work,ｱｯﾀｶｳﾂｸｼﾃｰﾊﾟｰﾄﾞP,レディース,パンツ,f,-1,regular,chiba
3902,12/14/2021,11254303,13000,1,jeanasis,ﾋﾞｶﾞｰﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,-1,silver,tokyo
3903,12/14/2021,12212483,6000,1,jeanasis,VﾇﾊﾞｯｸBｽﾘｯﾄﾌﾚｱP,レディース,パンツ,f,20,silver,chiba
3904,12/14/2021,12212483,5400,1,pageboy,ｼｬｷﾞｰｸﾙｰCD,レディース,ニット,f,20,silver,chiba
3905,12/14/2021,12460120,5900,1,niko_and,ｽﾄﾗｲﾌﾟBIGVﾈｯｸCD2,メンズウェア,Ｍ．トップス,f,50,gold,chiba
3906,12/14/2021,12460120,8900,1,global_work,ｶﾛﾔｶｽﾄﾚｯﾁﾃｰﾗｰJK,レディース,アウター,f,50,gold,chiba
3907,12/14/2021,30249706,6000,1,jeanasis,ｶﾚｯｼﾞﾛｺﾞｳﾗｹBIGPO,レディース,カット,f,20,regular,chiba
3908,12/14/2021,30249706,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,20,regular,chiba
3909,12/14/2021,30589091,3900,1,global_work,ﾒﾙﾃｨｰｱｿｰﾄｶﾞﾗPO,レディース,ニット,f,20,regular,chiba
3910,12/14/2021,31134957,22000,2,pageboy,ｴｺﾚｻﾞｰB-3BZ,レディース,アウター,f,20,silver,chiba
3911,12/14/2021,32730001,3600,1,jeanasis,ﾈｵﾝﾗﾒｼｮｰﾄBNPO,レディース,ニット,f,20,gold,tokyo
3912,12/14/2021,33087784,7900,1,lakole,ﾆｯﾄMｼｮｳﾙｶﾗｰCT,ウィメンズ,ｺｰﾄ,f,10,silver,chiba
3913,12/14/2021,34061599,8550,1,hare,ﾜｲﾄﾞﾌﾚｱﾊﾟﾝﾂ/W,メンズ,パンツ,m,30,silver,chiba
3914,12/14/2021,34533791,8000,1,pageboy,ｸﾗｼｯｸﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,-1,regular,chiba
3915,12/14/2021,34533791,5900,1,pageboy,WLｾﾝﾀｰﾌﾟﾚｽﾌﾚｱPT,レディース,パンツ,f,-1,regular,chiba
3916,12/14/2021,34533791,5500,1,jeanasis,WﾌｪｲｽﾌﾄﾘﾌﾞｼｮｰﾄHN,レディース,ニット,f,-1,regular,chiba
3917,12/15/2021,579646,4900,1,niko_and,2WAYJQDｶﾞﾗｸﾙｰCD,ウィメンズウェア,Ｌ．トップス,NA,50,regular,chiba
3918,12/15/2021,1271048,4900,1,rageblue,ﾓｰﾙｷｭｳｼﾝﾆｯﾄｸﾙｰ,メンズ,ニット,f,30,gold,chiba
3919,12/15/2021,1271048,5500,1,jeanasis,WﾌｪｲｽﾌﾄﾘﾌﾞｼｮｰﾄHN,レディース,ニット,f,30,gold,chiba
3920,12/15/2021,1359823,5400,1,pageboy,ｼｬｷﾞｰｸﾙｰCD,レディース,ニット,f,40,silver,chiba
3921,12/15/2021,1359823,18000,1,jeanasis,ﾉｰｶﾗｰRﾁｪｯｸｺｰﾄ,レディース,アウター,f,40,silver,chiba
3922,12/15/2021,1359823,5500,2,global_work,Disney/ｸﾙｰｽｳｪｯﾄ,キッズ,インナー,f,40,silver,chiba
3923,12/15/2021,1359823,2700,1,rageblue,ﾗｯｾﾙﾎﾞﾘｭｰﾑﾏﾌﾗｰ,メンズ,アクセサリー,f,40,silver,chiba
3924,12/15/2021,3174877,4500,1,heather,HE*ﾎﾞｽﾄﾝﾊﾞｯｸﾞ,レディース,バッグ,f,20,regular,chiba
3925,12/15/2021,3327478,7000,1,lowrys_farm,ﾆｯﾄﾚｲﾔｰﾄﾞｷｬﾐ2POP,レディース,ワンピース,f,20,silver,chiba
3926,12/15/2021,3327478,4400,1,bayflow,ｱｯｼｭｸｼﾞｬｰｼﾞｰPO,WOMENSアパレル,Ｌ．トップス,f,20,silver,chiba
3927,12/15/2021,3327478,6000,1,jeanasis,VﾇﾊﾞｯｸBｽﾘｯﾄﾌﾚｱP,レディース,パンツ,f,20,silver,chiba
3928,12/15/2021,3327478,4900,1,bayflow,ｳﾗｷﾓｳﾃｰﾊﾟｰﾄﾞﾛｽﾄ,WOMENSアパレル,Ｌ．ボトムス,f,20,silver,chiba
3929,12/15/2021,3564920,5500,1,lowrys_farm,ｽﾄﾚｯﾁﾛｰﾌﾞｰﾂ,レディース,シューズ,f,20,regular,chiba
3930,12/15/2021,5441392,2500,1,lowrys_farm,ｳｫｰﾑｶﾗｰﾀｰﾄﾙLS,レディース,カット,f,40,gold,tokyo
3931,12/15/2021,6138069,5400,1,lepsim,ﾊﾟｲﾋﾟﾝｸﾞﾎﾞｱJKT,レディース,アウター,f,-1,gold,tokyo
3932,12/15/2021,6669445,9900,1,niko_and,PEﾈｯﾌﾟｷﾓｳｺｰﾄ,メンズウェア,Ｍ．アウター,m,20,platinum,ibaraki
3933,12/15/2021,7594631,6000,1,hare,ｶﾗｰｿﾌﾄﾌﾚｱP,レディース,パンツ,f,40,silver,chiba
3934,12/15/2021,7943299,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,regular,chiba
3935,12/15/2021,8022760,8000,1,pageboy,ｴｺｸﾗｳﾄﾞﾅｶﾜﾀBZ,レディース,アウター,f,50,silver,chiba
3936,12/15/2021,8287900,2200,1,lakole,ｺｰﾃﾞｭﾛｲﾛｰﾙｷｬｯﾌﾟ,服飾雑貨,Mｸﾞｯｽﾞ,f,50,gold,chiba
3937,12/15/2021,9168989,2000,1,niko_and,ORｱｿｰﾄｿｻﾞｲCAP,ウィメンズ服飾雑貨,服飾雑貨,f,40,silver,chiba
3938,12/15/2021,9991035,2700,1,rageblue,ﾗｯｾﾙﾎﾞﾘｭｰﾑﾏﾌﾗｰ,メンズ,アクセサリー,m,20,silver,chiba
3939,12/15/2021,10281045,23000,1,hare,ﾏﾙﾁWAYｳｰﾙWｺｰﾄ,メンズ,アウター,f,20,gold,chiba
3940,12/15/2021,10303631,10900,1,hare,PHOTOｺﾗｰｼﾞｭSK,レディース,スカート,f,20,silver,chiba
3941,12/15/2021,10459511,13800,1,hare,Wﾌｪｲｽ/ｽﾃﾝｶﾗｰｺｰﾄ,メンズ,アウター,f,40,gold,chiba
3942,12/15/2021,10774007,6500,1,apart_by_lawrys,ｶｼﾐﾔｳｰﾙｽﾄｰﾙ,レディース,アクセサリー,f,20,gold,chiba
3943,12/15/2021,12021544,3900,1,global_work,ｱﾗｴﾙ*ﾘﾗｯｸｽｸﾙｰCD,レディース,ニット,f,40,silver,chiba
3944,12/15/2021,12374793,8500,1,lowrys_farm,ﾆｯﾄﾃｨｱｰﾄﾞｷｬﾐ2POP,レディース,ワンピース,f,-1,platinum,chiba
3945,12/15/2021,12374793,7900,1,lakole,ﾆｯﾄMｼｮｳﾙｶﾗｰCT,ウィメンズ,ｺｰﾄ,f,-1,platinum,chiba
3946,12/15/2021,12828541,3900,1,lepsim,ﾚﾌﾟｶﾙ2WAY BAG,レディース,バッグ,f,20,regular,chiba
3947,12/15/2021,12923222,3500,1,lowrys_farm,3SETｼｮﾙﾀﾞｰBAG,レディース,バッグ,f,20,regular,chiba
3948,12/15/2021,12923222,7500,1,jeanasis,VTGBﾎﾞｽﾄﾝBAG,レディース,バッグ,f,20,regular,chiba
3949,12/15/2021,30006025,1800,1,lowrys_farm,BASICTOTE/M,レディース,バッグ,f,-1,regular,chiba
3950,12/15/2021,30016144,4900,1,pageboy,ﾍﾘﾝﾎﾞｰﾝｸﾙｰPO,レディース,ニット,f,20,silver,chiba
3951,12/15/2021,31461009,8500,1,lowrys_farm,ﾆｯﾄﾃｨｱｰﾄﾞｷｬﾐ2POP,レディース,ワンピース,f,-1,silver,kagawa
3952,12/15/2021,31461009,3500,1,lowrys_farm,ｳﾗｹｷﾓｳﾛｺﾞLS,レディース,カット,f,-1,silver,kagawa
3953,12/15/2021,32091079,6500,1,jeanasis,5GｿｳﾊﾞﾘｷﾓｳｸﾙｰCD,レディース,ニット,f,-1,silver,tokyo
3954,12/15/2021,32831651,4900,1,global_work,URBANSLACKS+W,メンズ,パンツ,m,10,silver,chiba
3955,12/15/2021,33220985,4900,1,rageblue,ﾓｰﾙｷｭｳｼﾝﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,silver,chiba
3956,12/15/2021,33220985,3900,1,global_work,ﾌﾜﾌﾜHug meﾚｲﾔｰﾄﾞ,メンズ,ニット,f,20,silver,chiba
3957,12/15/2021,33435515,5000,1,rageblue,ｷﾓｳPEﾂｲﾙTPDP,メンズ,パンツ,m,10,silver,chiba
3958,12/15/2021,33538974,3500,1,lowrys_farm,ﾌﾄﾌﾘﾝｼﾞﾏﾌﾗｰ,レディース,その他服飾雑貨,f,20,silver,chiba
3959,12/15/2021,33538974,16500,1,jeanasis,WﾋﾞｰﾊﾞｰRﾏｷｼｺｰﾄ,レディース,アウター,f,20,silver,chiba
3960,12/15/2021,33664412,3500,1,niko_and,FLｽｸｴｱｺﾝﾋﾞｼｮﾙﾀﾞｰ,メンズ服飾雑貨,Ｍ．グッズ,m,20,regular,chiba
3961,12/15/2021,33689437,4500,1,lowrys_farm,2WAYｶﾞﾗｼｮｰﾄPOCD,レディース,ニット,f,-1,regular,chiba
3962,12/15/2021,33768551,13000,1,jeanasis,ﾋﾞｶﾞｰﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,20,regular,chiba
3963,12/15/2021,33980223,5400,1,pageboy,ｼｬｷﾞｰｸﾙｰCD,レディース,ニット,f,20,regular,tokyo
3964,12/15/2021,34061414,9100,1,lowrys_farm,ﾒﾘﾉWﾌｪｲｽCHRVｺｰﾄ*,レディース,アウター,f,-1,silver,chiba
3965,12/15/2021,34281266,5000,1,rageblue,ｷﾓｳPEﾂｲﾙTPDP,メンズ,パンツ,f,-1,silver,chiba
3966,12/15/2021,34390567,3500,1,pageboy,ﾘﾌﾞﾀｰﾄﾙﾆｯﾄ,レディース,ニット,f,20,regular,tokyo
3967,12/15/2021,34568584,15000,1,pageboy,ｳｲﾝﾀｰﾄﾚﾝﾁｺｰﾄ,レディース,アウター,f,-1,regular,chiba
3968,12/15/2021,34582422,10000,1,lowrys_farm,B3ﾎﾞｱｼﾞｬｹｯﾄ,レディース,アウター,f,20,regular,tokyo
3969,12/15/2021,34583075,3600,1,jeanasis,ﾈｵﾝﾗﾒｼｮｰﾄBNPO,レディース,ニット,f,-1,regular,chiba
3970,12/15/2021,34584924,5900,1,niko_and,ｽﾄﾗｲﾌﾟBIGVﾈｯｸCD2,メンズウェア,Ｍ．トップス,m,20,regular,chiba
3971,12/15/2021,34585221,13000,1,jeanasis,ﾋﾞｶﾞｰﾛﾝｸﾞﾌﾞｰﾂ,レディース,シューズ,f,40,regular,tokyo
3972,12/16/2021,1522365,7500,1,bayflow,PDT/SWEAT,MENSアパレル,Ｍ．トップス,f,50,silver,chiba
3973,12/16/2021,2360627,8500,1,lowrys_farm,ﾆｯﾄﾃｨｱｰﾄﾞｷｬﾐ2POP,レディース,ワンピース,f,20,gold,chiba
3974,12/16/2021,2376214,5400,1,rageblue,MULGAｺﾗﾎﾞPK,メンズ,カット,f,50,diamond,chiba
3975,12/16/2021,3002958,4900,1,bayflow,ｳﾗｷﾓｳﾃｰﾊﾟｰﾄﾞﾛｽﾄ,WOMENSアパレル,Ｌ．ボトムス,f,40,gold,chiba
3976,12/16/2021,3759600,5500,1,lowrys_farm,ﾁｪｯｸﾏｰﾒｲﾄﾞｽｶｰﾄ,レディース,スカート,f,50,platinum,chiba
3977,12/16/2021,3759600,20000,1,hare,ｳｰﾙﾄﾞﾙﾏﾝｺｰﾄ,レディース,アウター,f,50,platinum,chiba
3978,12/16/2021,4244950,3900,1,global_work,ｻﾏﾐｴｴｱﾘｰﾊﾟｰｶｰ,レディース,カット,f,40,gold,chiba
3979,12/16/2021,8979355,6500,1,jeanasis,ﾌｧｰﾍﾞｽﾄ,レディース,アウター,f,20,silver,chiba
3980,12/16/2021,10008444,3900,1,niko_and,ﾊﾝﾓｯｸｷﾙﾃｨﾝｸﾞﾄｰﾄ,メンズ服飾雑貨,Ｍ．グッズ,f,20,regular,chiba
3981,12/16/2021,10663393,4900,1,rageblue,ﾁｪｯｸﾆｯﾄｸﾙｰ,メンズ,ニット,f,20,gold,chiba
3982,12/16/2021,10663393,9500,1,hare,ﾜｲﾄﾞﾌﾚｱﾊﾟﾝﾂ/W,メンズ,パンツ,f,20,gold,chiba
3983,12/16/2021,10663393,15000,1,hare,ｼｬｰｸSﾀﾞｰﾋﾞｰｼｭｰｽﾞ,メンズ,シューズ,f,20,gold,chiba
3984,12/16/2021,10663393,9000,1,rageblue,CAPEﾒﾘﾉZIPﾌﾞﾙｿﾞﾝ,メンズ,アウター,f,20,gold,chiba
3985,12/16/2021,11157407,15000,1,pageboy,ｳｲﾝﾀｰﾄﾚﾝﾁｺｰﾄ,レディース,アウター,f,30,gold,chiba
3986,12/16/2021,11215137,3200,1,lowrys_farm,ﾓﾁﾓﾁﾊｲﾈｯｸPOLS/B,レディース,ニット,f,40,platinum,chiba
3987,12/16/2021,11350568,3300,1,niko_and,ORｺｰﾃﾞｭﾛｲﾊﾞｹﾊ,ウィメンズ服飾雑貨,服飾雑貨,m,20,regular,shimane
3988,12/16/2021,11571874,3510,1,niko_and,2WAYｼｮｰﾄJQDﾍﾞｽﾄ,ウィメンズウェア,Ｌ．トップス,f,20,silver,ibaraki
3989,12/16/2021,11571874,3600,1,jeanasis,ﾁｪｯｶｰﾌﾗｯｸﾞﾆｯﾄBAG,レディース,バッグ,f,20,silver,ibaraki
3990,12/16/2021,12649169,5900,1,niko_and,ｱｰﾃｨｽﾄｺﾗﾎﾞPK,メンズウェア,Ｍ．トップス,m,20,gold,chiba
3991,12/16/2021,12649169,5900,1,niko_and,ｻｰｼﾞﾕｰﾃｨﾘﾃｨPT,メンズウェア,ＭＥＮＳ,m,20,gold,chiba
3992,12/16/2021,12649169,23000,1,hare,ﾏﾙﾁWAYｳｰﾙWｺｰﾄ,メンズ,アウター,m,20,gold,chiba
3993,12/16/2021,12649169,4500,1,rageblue,ｶｯﾄｽｳｪｰﾄﾞｼｼｭｳｸﾙｰ,メンズ,カット,m,20,gold,chiba
3994,12/16/2021,30506873,10400,1,lowrys_farm,ﾒﾘﾉﾉｰｶﾗｰｺｰﾄ*,レディース,アウター,f,-1,regular,chiba
3995,12/16/2021,31172971,6900,1,niko_and,WARMBOAｷﾘｶｴﾜｲﾄﾞJ,ウィメンズウェア,Ｌ．アウター,f,40,platinum,chiba
3996,12/16/2021,31332607,5500,1,lowrys_farm,ｽﾄﾚｯﾁﾋｰﾙﾌﾞｰﾂ,レディース,シューズ,f,-1,silver,chiba
3997,12/16/2021,31789999,12000,1,apart_by_lawrys,JQDﾚｲﾔｰﾄﾞﾆｯﾄOP,レディース,ワンピース,f,40,gold,chiba
3998,12/16/2021,31789999,2500,1,global_work,ﾒﾙﾃｨｰﾊｲﾈｯｸﾘﾌﾞPO,レディース,ニット,f,40,gold,chiba
3999,12/16/2021,31789999,3200,1,niko_and,ｷﾓｳｽﾑｰｽｸﾙｰPO,ウィメンズウェア,Ｌ．トップス,f,40,gold,chiba
4000,12/16/2021,31789999,6500,1,jeanasis,ﾇﾊﾞｯｸﾗｲｸﾏｰﾒｲﾄﾞSK,レディース,スカート,f,40,gold,chiba
4001,12/16/2021,32187527,2700,1,rageblue,ﾗｯｾﾙﾎﾞﾘｭｰﾑﾏﾌﾗｰ,メンズ,アクセサリー,m,20,silver,tokyo
4002,12/16/2021,32693786,8000,1,hare,WﾏﾙﾁﾃﾞｻﾞｲﾝCD/LS,メンズ,ニット,m,20,silver,chiba
4003,12/16/2021,32693786,23000,1,hare,ﾏﾙﾁWAYｳｰﾙWｺｰﾄ,メンズ,アウター,m,20,silver,chiba
4004,12/16/2021,33343934,4500,1,lowrys_farm,ﾊﾞｲｶﾗｰｶﾉｺﾊｲﾈｯｸLS,レディース,ニット,f,20,silver,chiba
4005,12/16/2021,33527226,6500,1,jeanasis,5GｺｯﾄﾝｶﾗｰCNPO,レディース,ニット,f,20,gold,tokyo
4006,12/16/2021,33849376,7500,1,hare,7GﾊﾝﾄﾞｽﾃｯﾁCD/LS,レディース,ニット,f,20,regular,chiba
4007,12/16/2021,34587378,6900,1,niko_and,WARMBOAｷﾘｶｴﾜｲﾄﾞJ,ウィメンズウェア,Ｌ．アウター,m,20,regular,chiba
4008,12/16/2021,34589812,5000,1,lowrys_farm,2WAYﾊｲｼｮｸｽﾃｯﾁLS,レディース,ニット,f,10,regular,chiba
4009,12/16/2021,34589968,10900,1,rageblue,ｳｰﾘｰﾃｯｸBIGｽﾀｼﾞｬﾝ,メンズ,アウター,m,10,regular,chiba
4010,12/16/2021,34589968,5000,1,rageblue,ｳｰﾙﾀｯﾁﾜｲﾄﾞP,メンズ,パンツ,m,10,regular,chiba
4011,12/16/2021,34589968,6300,1,hare,FｽｴｰﾄﾞﾄﾞﾙﾏﾝPO/LS,メンズ,カット,m,10,regular,chiba
